#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10167366, SEN S/N: 10167366)",Coupler Detached (LGR S/N: 10167366),Coupler Attached (LGR S/N: 10167366),Host Connected (LGR S/N: 10167366),End Of File (LGR S/N: 10167366)
7322,8/19/2022 3:30,20.531,,,,
7323,8/19/2022 4:00,20.46,,,,
7324,8/19/2022 4:30,20.412,,,,
7325,8/19/2022 5:00,20.365,,,,
7326,8/19/2022 5:30,20.317,,,,
7327,8/19/2022 6:00,20.246,,,,
7328,8/19/2022 6:30,20.198,,,,
7329,8/19/2022 7:00,20.126,,,,
7330,8/19/2022 7:30,20.079,,,,
7331,8/19/2022 8:00,20.055,,,,
7332,8/19/2022 8:30,20.031,,,,
7333,8/19/2022 9:00,20.079,,,,
7334,8/19/2022 9:30,20.126,,,,
7335,8/19/2022 10:00,20.198,,,,
7336,8/19/2022 10:30,20.269,,,,
7337,8/19/2022 11:00,20.341,,,,
7338,8/19/2022 11:30,20.412,,,,
7339,8/19/2022 12:00,20.484,,,,
7340,8/19/2022 12:30,20.579,,,,
7341,8/19/2022 13:00,20.65,,,,
7342,8/19/2022 13:30,20.722,,,,
7343,8/19/2022 14:00,20.793,,,,
7344,8/19/2022 14:30,20.841,,,,
7345,8/19/2022 15:00,20.889,,,,
7346,8/19/2022 15:30,20.913,,,,
7347,8/19/2022 16:00,20.936,,,,
7348,8/19/2022 16:30,20.936,,,,
7349,8/19/2022 17:00,20.96,,,,
7350,8/19/2022 17:30,20.96,,,,
7351,8/19/2022 18:00,20.984,,,,
7352,8/19/2022 18:30,20.984,,,,
7353,8/19/2022 19:00,20.984,,,,
7354,8/19/2022 19:30,20.984,,,,
7355,8/19/2022 20:00,20.984,,,,
7356,8/19/2022 20:30,20.96,,,,
7357,8/19/2022 21:00,20.936,,,,
7358,8/19/2022 21:30,20.936,,,,
7359,8/19/2022 22:00,20.913,,,,
7360,8/19/2022 22:30,20.913,,,,
7361,8/19/2022 23:00,20.889,,,,
7362,8/19/2022 23:30,20.865,,,,
7363,8/20/2022 0:00,20.841,,,,
7364,8/20/2022 0:30,20.817,,,,
7365,8/20/2022 1:00,20.77,,,,
7366,8/20/2022 1:30,20.746,,,,
7367,8/20/2022 2:00,20.722,,,,
7368,8/20/2022 2:30,20.698,,,,
7369,8/20/2022 3:00,20.674,,,,
7370,8/20/2022 3:30,20.65,,,,
7371,8/20/2022 4:00,20.603,,,,
7372,8/20/2022 4:30,20.555,,,,
7373,8/20/2022 5:00,20.531,,,,
7374,8/20/2022 5:30,20.484,,,,
7375,8/20/2022 6:00,20.436,,,,
7376,8/20/2022 6:30,20.412,,,,
7377,8/20/2022 7:00,20.365,,,,
7378,8/20/2022 7:30,20.341,,,,
7379,8/20/2022 8:00,20.341,,,,
7380,8/20/2022 8:30,20.341,,,,
7381,8/20/2022 9:00,20.388,,,,
7382,8/20/2022 9:30,20.436,,,,
7383,8/20/2022 10:00,20.507,,,,
7384,8/20/2022 10:30,20.579,,,,
7385,8/20/2022 11:00,20.65,,,,
7386,8/20/2022 11:30,20.77,,,,
7387,8/20/2022 12:00,20.865,,,,
7388,8/20/2022 12:30,20.936,,,,
7389,8/20/2022 13:00,21.032,,,,
7390,8/20/2022 13:30,21.079,,,,
7391,8/20/2022 14:00,21.151,,,,
7392,8/20/2022 14:30,21.223,,,,
7393,8/20/2022 15:00,21.27,,,,
7394,8/20/2022 15:30,21.294,,,,
7395,8/20/2022 16:00,21.318,,,,
7396,8/20/2022 16:30,21.39,,,,
7397,8/20/2022 17:00,21.437,,,,
7398,8/20/2022 17:30,21.485,,,,
7399,8/20/2022 18:00,21.509,,,,
7400,8/20/2022 18:30,21.533,,,,
7401,8/20/2022 19:00,21.533,,,,
7402,8/20/2022 19:30,21.509,,,,
7403,8/20/2022 20:00,21.485,,,,
7404,8/20/2022 20:30,21.437,,,,
7405,8/20/2022 21:00,21.39,,,,
7406,8/20/2022 21:30,21.342,,,,
7407,8/20/2022 22:00,21.294,,,,
7408,8/20/2022 22:30,21.27,,,,
7409,8/20/2022 23:00,21.223,,,,
7410,8/20/2022 23:30,21.199,,,,
7411,8/21/2022 0:00,21.175,,,,
7412,8/21/2022 0:30,21.127,,,,
7413,8/21/2022 1:00,21.127,,,,
7414,8/21/2022 1:30,21.103,,,,
7415,8/21/2022 2:00,21.079,,,,
7416,8/21/2022 2:30,21.079,,,,
7417,8/21/2022 3:00,21.079,,,,
7418,8/21/2022 3:30,21.056,,,,
7419,8/21/2022 4:00,21.056,,,,
7420,8/21/2022 4:30,21.056,,,,
7421,8/21/2022 5:00,21.056,,,,
7422,8/21/2022 5:30,21.032,,,,
7423,8/21/2022 6:00,21.032,,,,
7424,8/21/2022 6:30,21.056,,,,
7425,8/21/2022 7:00,21.032,,,,
7426,8/21/2022 7:30,21.056,,,,
7427,8/21/2022 8:00,22.776,,,,
7428,8/21/2022 8:30,22.944,,,,
7429,8/21/2022 9:00,22.92,,,,
7430,8/21/2022 9:30,22.824,,,,
7431,8/21/2022 10:00,22.729,,,,
7432,8/21/2022 10:30,22.633,,,,
7433,8/21/2022 11:00,22.585,,,,
7434,8/21/2022 11:30,22.537,,,,
7435,8/21/2022 12:00,22.513,,,,
7436,8/21/2022 12:30,22.489,,,,
7437,8/21/2022 13:00,22.465,,,,
7438,8/21/2022 13:30,22.465,,,,
7439,8/21/2022 14:00,22.465,,,,
7440,8/21/2022 14:30,22.465,,,,
7441,8/21/2022 15:00,22.489,,,,
7442,8/21/2022 15:30,22.489,,,,
7443,8/21/2022 16:00,22.489,,,,
7444,8/21/2022 16:30,22.465,,,,
7445,8/21/2022 17:00,22.465,,,,
7446,8/21/2022 17:30,22.441,,,,
7447,8/21/2022 18:00,22.393,,,,
7448,8/21/2022 18:30,22.369,,,,
7449,8/21/2022 19:00,22.321,,,,
7450,8/21/2022 19:30,22.274,,,,
7451,8/21/2022 20:00,22.202,,,,
7452,8/21/2022 20:30,22.154,,,,
7453,8/21/2022 21:00,22.106,,,,
7454,8/21/2022 21:30,22.058,,,,
7455,8/21/2022 22:00,22.202,,,,
7456,8/21/2022 22:30,24.195,,,,
7457,8/21/2022 23:00,24.05,,,,
7458,8/21/2022 23:30,23.833,,,,
7459,8/22/2022 0:00,23.641,,,,
7460,8/22/2022 0:30,23.472,,,,
7461,8/22/2022 1:00,23.28,,,,
7462,8/22/2022 1:30,23.112,,,,
7463,8/22/2022 2:00,22.992,,,,
7464,8/22/2022 2:30,22.657,,,,
7465,8/22/2022 3:00,22.321,,,,
7466,8/22/2022 3:30,22.633,,,,
7467,8/22/2022 4:00,23.16,,,,
7468,8/22/2022 4:30,23.304,,,,
7469,8/22/2022 5:00,23.352,,,,
7470,8/22/2022 5:30,23.328,,,,
7471,8/22/2022 6:00,23.304,,,,
7472,8/22/2022 6:30,23.232,,,,
7473,8/22/2022 7:00,23.16,,,,
7474,8/22/2022 7:30,23.064,,,,
7475,8/22/2022 8:00,23.016,,,,
7476,8/22/2022 8:30,22.944,,,,
7477,8/22/2022 9:00,22.896,,,,
7478,8/22/2022 9:30,22.872,,,,
7479,8/22/2022 10:00,22.848,,,,
7480,8/22/2022 10:30,22.848,,,,
7481,8/22/2022 11:00,22.824,,,,
7482,8/22/2022 11:30,22.824,,,,
7483,8/22/2022 12:00,22.872,,,,
7484,8/22/2022 12:30,22.896,,,,
7485,8/22/2022 13:00,22.896,,,,
7486,8/22/2022 13:30,22.92,,,,
7487,8/22/2022 14:00,22.92,,,,
7488,8/22/2022 14:30,22.92,,,,
7489,8/22/2022 15:00,22.896,,,,
7490,8/22/2022 15:30,22.896,,,,
7491,8/22/2022 16:00,22.872,,,,
7492,8/22/2022 16:30,22.848,,,,
7493,8/22/2022 17:00,22.8,,,,
7494,8/22/2022 17:30,22.776,,,,
7495,8/22/2022 18:00,22.729,,,,
7496,8/22/2022 18:30,22.705,,,,
7497,8/22/2022 19:00,22.657,,,,
7498,8/22/2022 19:30,22.633,,,,
7499,8/22/2022 20:00,22.585,,,,
7500,8/22/2022 20:30,22.537,,,,
7501,8/22/2022 21:00,22.465,,,,
7502,8/22/2022 21:30,22.441,,,,
7503,8/22/2022 22:00,22.393,,,,
7504,8/22/2022 22:30,22.345,,,,
7505,8/22/2022 23:00,22.321,,,,
7506,8/22/2022 23:30,22.274,,,,
7507,8/23/2022 0:00,22.25,,,,
7508,8/23/2022 0:30,22.226,,,,
7509,8/23/2022 1:00,22.178,,,,
7510,8/23/2022 1:30,22.13,,,,
7511,8/23/2022 2:00,22.082,,,,
7512,8/23/2022 2:30,22.034,,,,
7513,8/23/2022 3:00,21.987,,,,
7514,8/23/2022 3:30,21.939,,,,
7515,8/23/2022 4:00,21.867,,,,
7516,8/23/2022 4:30,21.819,,,,
7517,8/23/2022 5:00,21.748,,,,
7518,8/23/2022 5:30,21.7,,,,
7519,8/23/2022 6:00,21.628,,,,
7520,8/23/2022 6:30,21.557,,,,
7521,8/23/2022 7:00,21.485,,,,
7522,8/23/2022 7:30,21.413,,,,
7523,8/23/2022 8:00,21.366,,,,
7524,8/23/2022 8:30,21.342,,,,
7525,8/23/2022 9:00,21.342,,,,
7526,8/23/2022 9:30,21.366,,,,
7527,8/23/2022 10:00,21.39,,,,
7528,8/23/2022 10:30,21.413,,,,
7529,8/23/2022 11:00,21.461,,,,
7530,8/23/2022 11:30,21.509,,,,
7531,8/23/2022 12:00,21.604,,,,
7532,8/23/2022 12:30,21.676,,,,
7533,8/23/2022 13:00,21.748,,,,
7534,8/23/2022 13:30,21.795,,,,
7535,8/23/2022 14:00,21.867,,,,
7536,8/23/2022 14:30,21.939,,,,
7537,8/23/2022 15:00,21.987,,,,
7538,8/23/2022 15:30,21.987,,,,
7539,8/23/2022 16:00,22.011,,,,
7540,8/23/2022 16:30,22.011,,,,
7541,8/23/2022 17:00,22.011,,,,
7542,8/23/2022 17:30,21.987,,,,
7543,8/23/2022 18:00,21.987,,,,
7544,8/23/2022 18:30,21.987,,,,
7545,8/23/2022 19:00,21.963,,,,
7546,8/23/2022 19:30,21.939,,,,
7547,8/23/2022 20:00,21.867,,,,
7548,8/23/2022 20:30,21.819,,,,
7549,8/23/2022 21:00,21.748,,,,
7550,8/23/2022 21:30,21.652,,,,
7551,8/23/2022 22:00,21.581,,,,
7552,8/23/2022 22:30,21.509,,,,
7553,8/23/2022 23:00,21.461,,,,
7554,8/23/2022 23:30,21.39,,,,
7555,8/24/2022 0:00,21.342,,,,
7556,8/24/2022 0:30,21.294,,,,
7557,8/24/2022 1:00,21.223,,,,
7558,8/24/2022 1:30,21.199,,,,
7559,8/24/2022 2:00,21.151,,,,
7560,8/24/2022 2:30,21.103,,,,
7561,8/24/2022 3:00,21.056,,,,
7562,8/24/2022 3:30,21.032,,,,
7563,8/24/2022 4:00,20.984,,,,
7564,8/24/2022 4:30,20.96,,,,
7565,8/24/2022 5:00,20.913,,,,
7566,8/24/2022 5:30,20.889,,,,
7567,8/24/2022 6:00,20.841,,,,
7568,8/24/2022 6:30,20.817,,,,
7569,8/24/2022 7:00,20.793,,,,
7570,8/24/2022 7:30,20.77,,,,
7571,8/24/2022 8:00,20.746,,,,
7572,8/24/2022 8:30,20.746,,,,
7573,8/24/2022 9:00,20.793,,,,
7574,8/24/2022 9:30,20.817,,,,
7575,8/24/2022 10:00,20.889,,,,
7576,8/24/2022 10:30,20.936,,,,
7577,8/24/2022 11:00,21.032,,,,
7578,8/24/2022 11:30,21.103,,,,
7579,8/24/2022 12:00,21.223,,,,
7580,8/24/2022 12:30,21.342,,,,
7581,8/24/2022 13:00,21.437,,,,
7582,8/24/2022 13:30,21.509,,,,
7583,8/24/2022 14:00,21.581,,,,
7584,8/24/2022 14:30,21.628,,,,
7585,8/24/2022 15:00,21.676,,,,
7586,8/24/2022 15:30,21.7,,,,
7587,8/24/2022 16:00,21.7,,,,
7588,8/24/2022 16:30,21.676,,,,
7589,8/24/2022 17:00,21.676,,,,
7590,8/24/2022 17:30,21.676,,,,
7591,8/24/2022 18:00,21.676,,,,
7592,8/24/2022 18:30,21.676,,,,
7593,8/24/2022 19:00,21.676,,,,
7594,8/24/2022 19:30,21.652,,,,
7595,8/24/2022 20:00,21.628,,,,
7596,8/24/2022 20:30,21.604,,,,
7597,8/24/2022 21:00,21.557,,,,
7598,8/24/2022 21:30,21.533,,,,
7599,8/24/2022 22:00,21.485,,,,
7600,8/24/2022 22:30,21.461,,,,
7601,8/24/2022 23:00,21.437,,,,
7602,8/24/2022 23:30,21.437,,,,
7603,8/25/2022 0:00,21.413,,,,
7604,8/25/2022 0:30,21.413,,,,
7605,8/25/2022 1:00,21.39,,,,
7606,8/25/2022 1:30,21.39,,,,
7607,8/25/2022 2:00,21.366,,,,
7608,8/25/2022 2:30,21.366,,,,
7609,8/25/2022 3:00,21.342,,,,
7610,8/25/2022 3:30,21.318,,,,
7611,8/25/2022 4:00,21.318,,,,
7612,8/25/2022 4:30,21.27,,,,
7613,8/25/2022 5:00,21.246,,,,
7614,8/25/2022 5:30,21.223,,,,
7615,8/25/2022 6:00,21.199,,,,
7616,8/25/2022 6:30,21.175,,,,
7617,8/25/2022 7:00,21.127,,,,
7618,8/25/2022 7:30,21.127,,,,
7619,8/25/2022 8:00,21.103,,,,
7620,8/25/2022 8:30,21.127,,,,
7621,8/25/2022 9:00,21.127,,,,
7622,8/25/2022 9:30,21.151,,,,
7623,8/25/2022 10:00,21.175,,,,
7624,8/25/2022 10:30,21.223,,,,
7625,8/25/2022 11:00,21.294,,,,
7626,8/25/2022 11:30,21.342,,,,
7627,8/25/2022 12:00,21.413,,,,
7628,8/25/2022 12:30,21.461,,,,
7629,8/25/2022 13:00,21.509,,,,
7630,8/25/2022 13:30,21.557,,,,
7631,8/25/2022 14:00,21.604,,,,
7632,8/25/2022 14:30,21.652,,,,
7633,8/25/2022 15:00,21.7,,,,
7634,8/25/2022 15:30,21.724,,,,
7635,8/25/2022 16:00,21.748,,,,
7636,8/25/2022 16:30,21.795,,,,
7637,8/25/2022 17:00,21.795,,,,
7638,8/25/2022 17:30,21.795,,,,
7639,8/25/2022 18:00,21.819,,,,
7640,8/25/2022 18:30,21.819,,,,
7641,8/25/2022 19:00,21.819,,,,
7642,8/25/2022 19:30,21.795,,,,
7643,8/25/2022 20:00,21.772,,,,
7644,8/25/2022 20:30,21.724,,,,
7645,8/25/2022 21:00,21.676,,,,
7646,8/25/2022 21:30,21.628,,,,
7647,8/25/2022 22:00,21.581,,,,
7648,8/25/2022 22:30,21.533,,,,
7649,8/25/2022 23:00,21.485,,,,
7650,8/25/2022 23:30,21.437,,,,
7651,8/26/2022 0:00,21.413,,,,
7652,8/26/2022 0:30,21.366,,,,
7653,8/26/2022 1:00,21.318,,,,
7654,8/26/2022 1:30,21.27,,,,
7655,8/26/2022 2:00,21.223,,,,
7656,8/26/2022 2:30,21.175,,,,
7657,8/26/2022 3:00,21.127,,,,
7658,8/26/2022 3:30,21.103,,,,
7659,8/26/2022 4:00,21.056,,,,
7660,8/26/2022 4:30,21.032,,,,
7661,8/26/2022 5:00,20.984,,,,
7662,8/26/2022 5:30,20.936,,,,
7663,8/26/2022 6:00,20.913,,,,
7664,8/26/2022 6:30,20.913,,,,
7665,8/26/2022 7:00,20.889,,,,
7666,8/26/2022 7:30,20.889,,,,
7667,8/26/2022 8:00,20.913,,,,
7668,8/26/2022 8:30,20.913,,,,
7669,8/26/2022 9:00,20.936,,,,
7670,8/26/2022 9:30,20.984,,,,
7671,8/26/2022 10:00,21.056,,,,
7672,8/26/2022 10:30,21.127,,,,
7673,8/26/2022 11:00,21.199,,,,
7674,8/26/2022 11:30,21.294,,,,
7675,8/26/2022 12:00,21.413,,,,
7676,8/26/2022 12:30,21.533,,,,
7677,8/26/2022 13:00,21.652,,,,
7678,8/26/2022 13:30,21.772,,,,
7679,8/26/2022 14:00,21.891,,,,
7680,8/26/2022 14:30,22.011,,,,
7681,8/26/2022 15:00,22.082,,,,
7682,8/26/2022 15:30,22.154,,,,
7683,8/26/2022 16:00,22.178,,,,
7684,8/26/2022 16:30,22.202,,,,
7685,8/26/2022 17:00,22.178,,,,
7686,8/26/2022 17:30,22.13,,,,
7687,8/26/2022 18:00,22.082,,,,
7688,8/26/2022 18:30,22.034,,,,
7689,8/26/2022 19:00,21.987,,,,
7690,8/26/2022 19:30,21.939,,,,
7691,8/26/2022 20:00,21.891,,,,
7692,8/26/2022 20:30,21.843,,,,
7693,8/26/2022 21:00,21.795,,,,
7694,8/26/2022 21:30,21.748,,,,
7695,8/26/2022 22:00,21.7,,,,
7696,8/26/2022 22:30,21.652,,,,
7697,8/26/2022 23:00,21.604,,,,
7698,8/26/2022 23:30,21.557,,,,
7699,8/27/2022 0:00,21.509,,,,
7700,8/27/2022 0:30,21.461,,,,
7701,8/27/2022 1:00,21.413,,,,
7702,8/27/2022 1:30,21.39,,,,
7703,8/27/2022 2:00,21.342,,,,
7704,8/27/2022 2:30,21.318,,,,
7705,8/27/2022 3:00,21.27,,,,
7706,8/27/2022 3:30,21.246,,,,
7707,8/27/2022 4:00,21.199,,,,
7708,8/27/2022 4:30,21.175,,,,
7709,8/27/2022 5:00,21.127,,,,
7710,8/27/2022 5:30,21.103,,,,
7711,8/27/2022 6:00,21.079,,,,
7712,8/27/2022 6:30,21.032,,,,
7713,8/27/2022 7:00,21.008,,,,
7714,8/27/2022 7:30,20.984,,,,
7715,8/27/2022 8:00,20.96,,,,
7716,8/27/2022 8:30,20.96,,,,
7717,8/27/2022 9:00,20.984,,,,
7718,8/27/2022 9:30,21.008,,,,
7719,8/27/2022 10:00,21.056,,,,
7720,8/27/2022 10:30,21.127,,,,
7721,8/27/2022 11:00,21.199,,,,
7722,8/27/2022 11:30,21.318,,,,
7723,8/27/2022 12:00,21.437,,,,
7724,8/27/2022 12:30,21.557,,,,
7725,8/27/2022 13:00,21.7,,,,
7726,8/27/2022 13:30,21.819,,,,
7727,8/27/2022 14:00,21.891,,,,
7728,8/27/2022 14:30,21.963,,,,
7729,8/27/2022 15:00,22.011,,,,
7730,8/27/2022 15:30,22.082,,,,
7731,8/27/2022 16:00,22.13,,,,
7732,8/27/2022 16:30,22.178,,,,
7733,8/27/2022 17:00,22.178,,,,
7734,8/27/2022 17:30,22.154,,,,
7735,8/27/2022 18:00,22.13,,,,
7736,8/27/2022 18:30,22.082,,,,
7737,8/27/2022 19:00,22.058,,,,
7738,8/27/2022 19:30,22.011,,,,
7739,8/27/2022 20:00,21.987,,,,
7740,8/27/2022 20:30,21.939,,,,
7741,8/27/2022 21:00,21.891,,,,
7742,8/27/2022 21:30,21.843,,,,
7743,8/27/2022 22:00,21.795,,,,
7744,8/27/2022 22:30,21.772,,,,
7745,8/27/2022 23:00,21.724,,,,
7746,8/27/2022 23:30,21.676,,,,
7747,8/28/2022 0:00,21.652,,,,
7748,8/28/2022 0:30,21.604,,,,
7749,8/28/2022 1:00,21.581,,,,
7750,8/28/2022 1:30,21.533,,,,
7751,8/28/2022 2:00,21.485,,,,
7752,8/28/2022 2:30,21.461,,,,
7753,8/28/2022 3:00,21.413,,,,
7754,8/28/2022 3:30,21.39,,,,
7755,8/28/2022 4:00,21.366,,,,
7756,8/28/2022 4:30,21.318,,,,
7757,8/28/2022 5:00,21.294,,,,
7758,8/28/2022 5:30,21.27,,,,
7759,8/28/2022 6:00,21.223,,,,
7760,8/28/2022 6:30,21.199,,,,
7761,8/28/2022 7:00,21.175,,,,
7762,8/28/2022 7:30,21.127,,,,
7763,8/28/2022 8:00,21.127,,,,
7764,8/28/2022 8:30,21.127,,,,
7765,8/28/2022 9:00,21.151,,,,
7766,8/28/2022 9:30,21.175,,,,
7767,8/28/2022 10:00,21.246,,,,
7768,8/28/2022 10:30,21.318,,,,
7769,8/28/2022 11:00,21.413,,,,
7770,8/28/2022 11:30,21.509,,,,
7771,8/28/2022 12:00,21.628,,,,
7772,8/28/2022 12:30,21.748,,,,
7773,8/28/2022 13:00,21.867,,,,
7774,8/28/2022 13:30,21.963,,,,
7775,8/28/2022 14:00,22.082,,,,
7776,8/28/2022 14:30,22.178,,,,
7777,8/28/2022 15:00,22.274,,,,
7778,8/28/2022 15:30,22.321,,,,
7779,8/28/2022 16:00,22.345,,,,
7780,8/28/2022 16:30,22.321,,,,
7781,8/28/2022 17:00,22.321,,,,
7782,8/28/2022 17:30,22.298,,,,
7783,8/28/2022 18:00,22.274,,,,
7784,8/28/2022 18:30,22.274,,,,
7785,8/28/2022 19:00,22.25,,,,
7786,8/28/2022 19:30,22.202,,,,
7787,8/28/2022 20:00,22.154,,,,
7788,8/28/2022 20:30,22.106,,,,
7789,8/28/2022 21:00,22.058,,,,
7790,8/28/2022 21:30,22.011,,,,
7791,8/28/2022 22:00,21.963,,,,
7792,8/28/2022 22:30,21.915,,,,
7793,8/28/2022 23:00,21.867,,,,
7794,8/28/2022 23:30,21.843,,,,
7795,8/29/2022 0:00,21.795,,,,
7796,8/29/2022 0:30,21.748,,,,
7797,8/29/2022 1:00,21.724,,,,
7798,8/29/2022 1:30,21.676,,,,
7799,8/29/2022 2:00,21.652,,,,
7800,8/29/2022 2:30,21.604,,,,
7801,8/29/2022 3:00,21.581,,,,
7802,8/29/2022 3:30,21.533,,,,
7803,8/29/2022 4:00,21.509,,,,
7804,8/29/2022 4:30,21.461,,,,
7805,8/29/2022 5:00,21.413,,,,
7806,8/29/2022 5:30,21.39,,,,
7807,8/29/2022 6:00,21.366,,,,
7808,8/29/2022 6:30,21.318,,,,
7809,8/29/2022 7:00,21.294,,,,
7810,8/29/2022 7:30,21.27,,,,
7811,8/29/2022 8:00,21.246,,,,
7812,8/29/2022 8:30,21.223,,,,
7813,8/29/2022 9:00,21.246,,,,
7814,8/29/2022 9:30,21.294,,,,
7815,8/29/2022 10:00,21.342,,,,
7816,8/29/2022 10:30,21.413,,,,
7817,8/29/2022 11:00,21.509,,,,
7818,8/29/2022 11:30,21.604,,,,
7819,8/29/2022 12:00,21.7,,,,
7820,8/29/2022 12:30,21.795,,,,
7821,8/29/2022 13:00,21.867,,,,
7822,8/29/2022 13:30,21.939,,,,
7823,8/29/2022 14:00,22.082,,,,
7824,8/29/2022 14:30,22.178,,,,
7825,8/29/2022 15:00,22.274,,,,
7826,8/29/2022 15:30,22.345,,,,
7827,8/29/2022 16:00,22.417,,,,
7828,8/29/2022 16:30,22.441,,,,
7829,8/29/2022 17:00,22.441,,,,
7830,8/29/2022 17:30,22.465,,,,
7831,8/29/2022 18:00,22.441,,,,
7832,8/29/2022 18:30,22.441,,,,
7833,8/29/2022 19:00,22.417,,,,
7834,8/29/2022 19:30,22.393,,,,
7835,8/29/2022 20:00,22.345,,,,
7836,8/29/2022 20:30,22.274,,,,
7837,8/29/2022 21:00,22.226,,,,
7838,8/29/2022 21:30,22.178,,,,
7839,8/29/2022 22:00,22.13,,,,
7840,8/29/2022 22:30,22.106,,,,
7841,8/29/2022 23:00,22.058,,,,
7842,8/29/2022 23:30,22.034,,,,
7843,8/30/2022 0:00,21.987,,,,
7844,8/30/2022 0:30,21.963,,,,
7845,8/30/2022 1:00,21.915,,,,
7846,8/30/2022 1:30,21.891,,,,
7847,8/30/2022 2:00,21.843,,,,
7848,8/30/2022 2:30,21.795,,,,
7849,8/30/2022 3:00,21.772,,,,
7850,8/30/2022 3:30,21.748,,,,
7851,8/30/2022 4:00,21.7,,,,
7852,8/30/2022 4:30,21.676,,,,
7853,8/30/2022 5:00,21.652,,,,
7854,8/30/2022 5:30,21.628,,,,
7855,8/30/2022 6:00,21.604,,,,
7856,8/30/2022 6:30,21.581,,,,
7857,8/30/2022 7:00,21.557,,,,
7858,8/30/2022 7:30,21.557,,,,
7859,8/30/2022 8:00,21.533,,,,
7860,8/30/2022 8:30,21.533,,,,
7861,8/30/2022 9:00,21.533,,,,
7862,8/30/2022 9:30,21.557,,,,
7863,8/30/2022 10:00,21.581,,,,
7864,8/30/2022 10:30,21.652,,,,
7865,8/30/2022 11:00,21.724,,,,
7866,8/30/2022 11:30,21.795,,,,
7867,8/30/2022 12:00,21.891,,,,
7868,8/30/2022 12:30,22.011,,,,
7869,8/30/2022 13:00,22.13,,,,
7870,8/30/2022 13:30,22.25,,,,
7871,8/30/2022 14:00,22.369,,,,
7872,8/30/2022 14:30,22.465,,,,
7873,8/30/2022 15:00,22.537,,,,
7874,8/30/2022 15:30,22.561,,,,
7875,8/30/2022 16:00,22.609,,,,
7876,8/30/2022 16:30,22.633,,,,
7877,8/30/2022 17:00,22.657,,,,
7878,8/30/2022 17:30,22.657,,,,
7879,8/30/2022 18:00,22.609,,,,
7880,8/30/2022 18:30,22.537,,,,
7881,8/30/2022 19:00,22.465,,,,
7882,8/30/2022 19:30,22.369,,,,
7883,8/30/2022 20:00,22.178,,,,
7884,8/30/2022 20:30,21.891,,,,
7885,8/30/2022 21:00,21.867,,,,
7886,8/30/2022 21:30,21.891,,,,
7887,8/30/2022 22:00,21.891,,,,
7888,8/30/2022 22:30,21.891,,,,
7889,8/30/2022 23:00,21.891,,,,
7890,8/30/2022 23:30,21.867,,,,
7891,8/31/2022 0:00,21.843,,,,
7892,8/31/2022 0:30,21.819,,,,
7893,8/31/2022 1:00,21.772,,,,
7894,8/31/2022 1:30,21.748,,,,
7895,8/31/2022 2:00,21.7,,,,
7896,8/31/2022 2:30,21.676,,,,
7897,8/31/2022 3:00,21.628,,,,
7898,8/31/2022 3:30,21.604,,,,
7899,8/31/2022 4:00,21.581,,,,
7900,8/31/2022 4:30,21.533,,,,
7901,8/31/2022 5:00,21.509,,,,
7902,8/31/2022 5:30,21.461,,,,
7903,8/31/2022 6:00,21.413,,,,
7904,8/31/2022 6:30,21.366,,,,
7905,8/31/2022 7:00,21.294,,,,
7906,8/31/2022 7:30,21.223,,,,
7907,8/31/2022 8:00,21.151,,,,
7908,8/31/2022 8:30,21.103,,,,
7909,8/31/2022 9:00,21.103,,,,
7910,8/31/2022 9:30,21.127,,,,
7911,8/31/2022 10:00,21.175,,,,
7912,8/31/2022 10:30,21.223,,,,
7913,8/31/2022 11:00,21.294,,,,
7914,8/31/2022 11:30,21.366,,,,
7915,8/31/2022 12:00,21.437,,,,
7916,8/31/2022 12:30,21.533,,,,
7917,8/31/2022 13:00,21.628,,,,
7918,8/31/2022 13:30,21.7,,,,
7919,8/31/2022 14:00,21.795,,,,
7920,8/31/2022 14:30,21.891,,,,
7921,8/31/2022 15:00,21.987,,,,
7922,8/31/2022 15:30,22.034,,,,
7923,8/31/2022 16:00,22.082,,,,
7924,8/31/2022 16:30,22.106,,,,
7925,8/31/2022 17:00,22.082,,,,
7926,8/31/2022 17:30,22.082,,,,
7927,8/31/2022 18:00,22.082,,,,
7928,8/31/2022 18:30,22.058,,,,
7929,8/31/2022 19:00,22.034,,,,
7930,8/31/2022 19:30,21.987,,,,
7931,8/31/2022 20:00,21.915,,,,
7932,8/31/2022 20:30,21.843,,,,
7933,8/31/2022 21:00,21.748,,,,
7934,8/31/2022 21:30,21.652,,,,
7935,8/31/2022 22:00,21.557,,,,
7936,8/31/2022 22:30,21.461,,,,
7937,8/31/2022 23:00,21.366,,,,
7938,8/31/2022 23:30,21.294,,,,
7939,9/1/2022 0:00,21.199,,,,
7940,9/1/2022 0:30,21.127,,,,
7941,9/1/2022 1:00,21.032,,,,
7942,9/1/2022 1:30,20.96,,,,
7943,9/1/2022 2:00,20.889,,,,
7944,9/1/2022 2:30,20.817,,,,
7945,9/1/2022 3:00,20.746,,,,
7946,9/1/2022 3:30,20.65,,,,
7947,9/1/2022 4:00,20.579,,,,
7948,9/1/2022 4:30,20.507,,,,
7949,9/1/2022 5:00,20.412,,,,
7950,9/1/2022 5:30,20.341,,,,
7951,9/1/2022 6:00,20.246,,,,
