#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10177893, SEN S/N: 10177893)",Coupler Detached (LGR S/N: 10177893),Coupler Attached (LGR S/N: 10177893),Host Connected (LGR S/N: 10177893),Stopped (LGR S/N: 10177893),End Of File (LGR S/N: 10177893)
2874,6/7/2021 20:30,21.175,,,,,
2875,6/7/2021 21:00,21.223,,,,,
2876,6/7/2021 21:30,21.509,,,,,
2877,6/7/2021 22:00,22.729,,,,,
2878,6/7/2021 22:30,22.609,,,,,
2879,6/7/2021 23:00,22.417,,,,,
2880,6/7/2021 23:30,22.226,,,,,
2881,6/8/2021 0:00,22.106,,,,,
2882,6/8/2021 0:30,21.891,,,,,
2883,6/8/2021 1:00,21.748,,,,,
2884,6/8/2021 1:30,21.604,,,,,
2885,6/8/2021 2:00,21.509,,,,,
2886,6/8/2021 2:30,21.413,,,,,
2887,6/8/2021 3:00,21.342,,,,,
2888,6/8/2021 3:30,21.294,,,,,
2889,6/8/2021 4:00,21.246,,,,,
2890,6/8/2021 4:30,21.199,,,,,
2891,6/8/2021 5:00,21.127,,,,,
2892,6/8/2021 5:30,21.103,,,,,
2893,6/8/2021 6:00,21.056,,,,,
2894,6/8/2021 6:30,21.008,,,,,
2895,6/8/2021 7:00,20.96,,,,,
2896,6/8/2021 7:30,20.936,,,,,
2897,6/8/2021 8:00,20.936,,,,,
2898,6/8/2021 8:30,20.936,,,,,
2899,6/8/2021 9:00,20.913,,,,,
2900,6/8/2021 9:30,20.889,,,,,
2901,6/8/2021 10:00,20.889,,,,,
2902,6/8/2021 10:30,20.889,,,,,
2903,6/8/2021 11:00,20.889,,,,,
2904,6/8/2021 11:30,20.889,,,,,
2905,6/8/2021 12:00,20.865,,,,,
2906,6/8/2021 12:30,20.865,,,,,
2907,6/8/2021 13:00,20.889,,,,,
2908,6/8/2021 13:30,20.936,,,,,
2909,6/8/2021 14:00,20.984,,,,,
2910,6/8/2021 14:30,21.079,,,,,
2911,6/8/2021 15:00,21.151,,,,,
2912,6/8/2021 15:30,21.199,,,,,
2913,6/8/2021 16:00,21.366,,,,,
2914,6/8/2021 16:30,21.366,,,,,
2915,6/8/2021 17:00,21.557,,,,,
2916,6/8/2021 17:30,21.437,,,,,
2917,6/8/2021 18:00,21.437,,,,,
2918,6/8/2021 18:30,21.461,,,,,
2919,6/8/2021 19:00,21.461,,,,,
2920,6/8/2021 19:30,21.413,,,,,
2921,6/8/2021 20:00,21.39,,,,,
2922,6/8/2021 20:30,21.437,,,,,
2923,6/8/2021 21:00,21.39,,,,,
2924,6/8/2021 21:30,21.366,,,,,
2925,6/8/2021 22:00,21.342,,,,,
2926,6/8/2021 22:30,21.342,,,,,
2927,6/8/2021 23:00,21.318,,,,,
2928,6/8/2021 23:30,21.294,,,,,
2929,6/9/2021 0:00,21.246,,,,,
2930,6/9/2021 0:30,21.199,,,,,
2931,6/9/2021 1:00,21.151,,,,,
2932,6/9/2021 1:30,21.103,,,,,
2933,6/9/2021 2:00,21.056,,,,,
2934,6/9/2021 2:30,21.032,,,,,
2935,6/9/2021 3:00,20.984,,,,,
2936,6/9/2021 3:30,20.96,,,,,
2937,6/9/2021 4:00,20.913,,,,,
2938,6/9/2021 4:30,20.889,,,,,
2939,6/9/2021 5:00,20.841,,,,,
2940,6/9/2021 5:30,20.817,,,,,
2941,6/9/2021 6:00,20.793,,,,,
2942,6/9/2021 6:30,20.746,,,,,
2943,6/9/2021 7:00,20.722,,,,,
2944,6/9/2021 7:30,20.698,,,,,
2945,6/9/2021 8:00,20.698,,,,,
2946,6/9/2021 8:30,20.698,,,,,
2947,6/9/2021 9:00,20.698,,,,,
2948,6/9/2021 9:30,20.722,,,,,
2949,6/9/2021 10:00,20.722,,,,,
2950,6/9/2021 10:30,20.746,,,,,
2951,6/9/2021 11:00,20.817,,,,,
2952,6/9/2021 11:30,20.913,,,,,
2953,6/9/2021 12:00,20.984,,,,,
2954,6/9/2021 12:30,21.103,,,,,
2955,6/9/2021 13:00,21.127,,,,,
2956,6/9/2021 13:30,21.318,,,,,
2957,6/9/2021 14:00,21.413,,,,,
2958,6/9/2021 14:30,21.461,,,,,
2959,6/9/2021 15:00,21.509,,,,,
2960,6/9/2021 15:30,21.581,,,,,
2961,6/9/2021 16:00,21.628,,,,,
2962,6/9/2021 16:30,21.652,,,,,
2963,6/9/2021 17:00,21.7,,,,,
2964,6/9/2021 17:30,21.7,,,,,
2965,6/9/2021 18:00,21.7,,,,,
2966,6/9/2021 18:30,21.748,,,,,
2967,6/9/2021 19:00,21.724,,,,,
2968,6/9/2021 19:30,21.7,,,,,
2969,6/9/2021 20:00,21.724,,,,,
2970,6/9/2021 20:30,21.772,,,,,
2971,6/9/2021 21:00,21.772,,,,,
2972,6/9/2021 21:30,21.748,,,,,
2973,6/9/2021 22:00,21.7,,,,,
2974,6/9/2021 22:30,21.652,,,,,
2975,6/9/2021 23:00,21.557,,,,,
2976,6/9/2021 23:30,21.557,,,,,
2977,6/10/2021 0:00,24.122,,,,,
2978,6/10/2021 0:30,23.713,,,,,
2979,6/10/2021 1:00,23.472,,,,,
2980,6/10/2021 1:30,23.256,,,,,
2981,6/10/2021 2:00,23.112,,,,,
2982,6/10/2021 2:30,22.968,,,,,
2983,6/10/2021 3:00,22.824,,,,,
2984,6/10/2021 3:30,22.705,,,,,
2985,6/10/2021 4:00,22.609,,,,,
2986,6/10/2021 4:30,22.513,,,,,
2987,6/10/2021 5:00,22.417,,,,,
2988,6/10/2021 5:30,22.321,,,,,
2989,6/10/2021 6:00,22.226,,,,,
2990,6/10/2021 6:30,22.13,,,,,
2991,6/10/2021 7:00,22.058,,,,,
2992,6/10/2021 7:30,21.987,,,,,
2993,6/10/2021 8:00,21.939,,,,,
2994,6/10/2021 8:30,21.891,,,,,
2995,6/10/2021 9:00,21.819,,,,,
2996,6/10/2021 9:30,21.604,,,,,
2997,6/10/2021 10:00,21.103,,,,,
2998,6/10/2021 10:30,21.199,,,,,
2999,6/10/2021 11:00,21.294,,,,,
3000,6/10/2021 11:30,21.342,,,,,
3001,6/10/2021 12:00,21.413,,,,,
3002,6/10/2021 12:30,21.533,,,,,
3003,6/10/2021 13:00,21.581,,,,,
3004,6/10/2021 13:30,21.652,,,,,
3005,6/10/2021 14:00,21.7,,,,,
3006,6/10/2021 14:30,21.772,,,,,
3007,6/10/2021 15:00,21.819,,,,,
3008,6/10/2021 15:30,21.891,,,,,
3009,6/10/2021 16:00,21.891,,,,,
3010,6/10/2021 16:30,21.915,,,,,
3011,6/10/2021 17:00,21.987,,,,,
3012,6/10/2021 17:30,21.963,,,,,
3013,6/10/2021 18:00,21.963,,,,,
3014,6/10/2021 18:30,21.963,,,,,
3015,6/10/2021 19:00,21.939,,,,,
3016,6/10/2021 19:30,21.939,,,,,
3017,6/10/2021 20:00,21.939,,,,,
3018,6/10/2021 20:30,21.891,,,,,
3019,6/10/2021 21:00,21.843,,,,,
3020,6/10/2021 21:30,21.819,,,,,
3021,6/10/2021 22:00,21.772,,,,,
3022,6/10/2021 22:30,21.748,,,,,
3023,6/10/2021 23:00,21.7,,,,,
3024,6/10/2021 23:30,22.729,,,,,
3025,6/11/2021 0:00,23.256,,,,,
3026,6/11/2021 0:30,23.064,,,,,
3027,6/11/2021 1:00,22.848,,,,,
3028,6/11/2021 1:30,22.705,,,,,
3029,6/11/2021 2:00,22.561,,,,,
3030,6/11/2021 2:30,22.465,,,,,
3031,6/11/2021 3:00,22.369,,,,,
3032,6/11/2021 3:30,22.25,,,,,
3033,6/11/2021 4:00,22.178,,,,,
3034,6/11/2021 4:30,22.082,,,,,
3035,6/11/2021 5:00,22.011,,,,,
3036,6/11/2021 5:30,21.963,,,,,
3037,6/11/2021 6:00,21.891,,,,,
3038,6/11/2021 6:30,21.843,,,,,
3039,6/11/2021 7:00,21.795,,,,,
3040,6/11/2021 7:30,21.748,,,,,
3041,6/11/2021 8:00,21.724,,,,,
3042,6/11/2021 8:30,21.7,,,,,
3043,6/11/2021 9:00,21.7,,,,,
3044,6/11/2021 9:30,21.7,,,,,
3045,6/11/2021 10:00,21.7,,,,,
3046,6/11/2021 10:30,21.724,,,,,
3047,6/11/2021 11:00,21.748,,,,,
3048,6/11/2021 11:30,21.795,,,,,
3049,6/11/2021 12:00,21.867,,,,,
3050,6/11/2021 12:30,21.891,,,,,
3051,6/11/2021 13:00,21.915,,,,,
3052,6/11/2021 13:30,21.987,,,,,
3053,6/11/2021 14:00,22.011,,,,,
3054,6/11/2021 14:30,22.034,,,,,
3055,6/11/2021 15:00,21.987,,,,,
3056,6/11/2021 15:30,24.002,,,,,
3057,6/11/2021 16:00,24.774,,,,,
3058,6/11/2021 16:30,24.557,,,,,
3059,6/11/2021 17:00,24.388,,,,,
3060,6/11/2021 17:30,24.195,,,,,
3061,6/11/2021 18:00,24.026,,,,,
3062,6/11/2021 18:30,23.881,,,,,
3063,6/11/2021 19:00,23.761,,,,,
3064,6/11/2021 19:30,23.641,,,,,
3065,6/11/2021 20:00,23.521,,,,,
3066,6/11/2021 20:30,23.4,,,,,
3067,6/11/2021 21:00,23.28,,,,,
3068,6/11/2021 21:30,23.184,,,,,
3069,6/11/2021 22:00,23.088,,,,,
3070,6/11/2021 22:30,22.848,,,,,
3071,6/11/2021 23:00,22.681,,,,,
3072,6/11/2021 23:30,22.417,,,,,
3073,6/12/2021 0:00,22.537,,,,,
3074,6/12/2021 0:30,22.513,,,,,
3075,6/12/2021 1:00,22.441,,,,,
3076,6/12/2021 1:30,22.369,,,,,
3077,6/12/2021 2:00,22.274,,,,,
3078,6/12/2021 2:30,22.202,,,,,
3079,6/12/2021 3:00,22.154,,,,,
3080,6/12/2021 3:30,22.082,,,,,
3081,6/12/2021 4:00,22.011,,,,,
3082,6/12/2021 4:30,21.963,,,,,
3083,6/12/2021 5:00,21.891,,,,,
3084,6/12/2021 5:30,21.843,,,,,
3085,6/12/2021 6:00,21.795,,,,,
3086,6/12/2021 6:30,21.724,,,,,
3087,6/12/2021 7:00,21.676,,,,,
3088,6/12/2021 7:30,21.628,,,,,
3089,6/12/2021 8:00,21.581,,,,,
3090,6/12/2021 8:30,21.509,,,,,
3091,6/12/2021 9:00,21.485,,,,,
3092,6/12/2021 9:30,21.437,,,,,
3093,6/12/2021 10:00,21.39,,,,,
3094,6/12/2021 10:30,21.342,,,,,
3095,6/12/2021 11:00,21.318,,,,,
3096,6/12/2021 11:30,21.294,,,,,
3097,6/12/2021 12:00,21.27,,,,,
3098,6/12/2021 12:30,21.246,,,,,
3099,6/12/2021 13:00,21.246,,,,,
3100,6/12/2021 13:30,21.294,,,,,
3101,6/12/2021 14:00,21.318,,,,,
3102,6/12/2021 14:30,21.318,,,,,
3103,6/12/2021 15:00,21.366,,,,,
3104,6/12/2021 15:30,21.413,,,,,
3105,6/12/2021 16:00,21.437,,,,,
3106,6/12/2021 16:30,21.437,,,,,
3107,6/12/2021 17:00,21.437,,,,,
3108,6/12/2021 17:30,21.437,,,,,
3109,6/12/2021 18:00,21.366,,,,,
3110,6/12/2021 18:30,21.485,,,,,
3111,6/12/2021 19:00,21.581,,,,,
3112,6/12/2021 19:30,21.628,,,,,
3113,6/12/2021 20:00,21.652,,,,,
3114,6/12/2021 20:30,21.652,,,,,
3115,6/12/2021 21:00,21.652,,,,,
3116,6/12/2021 21:30,21.652,,,,,
3117,6/12/2021 22:00,21.628,,,,,
3118,6/12/2021 22:30,21.604,,,,,
3119,6/12/2021 23:00,21.604,,,,,
3120,6/12/2021 23:30,21.557,,,,,
3121,6/13/2021 0:00,21.533,,,,,
3122,6/13/2021 0:30,21.509,,,,,
3123,6/13/2021 1:00,21.461,,,,,
3124,6/13/2021 1:30,21.437,,,,,
3125,6/13/2021 2:00,21.39,,,,,
3126,6/13/2021 2:30,21.342,,,,,
3127,6/13/2021 3:00,21.294,,,,,
3128,6/13/2021 3:30,21.246,,,,,
3129,6/13/2021 4:00,21.199,,,,,
3130,6/13/2021 4:30,21.151,,,,,
3131,6/13/2021 5:00,21.103,,,,,
3132,6/13/2021 5:30,21.032,,,,,
3133,6/13/2021 6:00,20.984,,,,,
3134,6/13/2021 6:30,20.936,,,,,
3135,6/13/2021 7:00,20.865,,,,,
3136,6/13/2021 7:30,20.817,,,,,
3137,6/13/2021 8:00,20.746,,,,,
3138,6/13/2021 8:30,20.698,,,,,
3139,6/13/2021 9:00,20.65,,,,,
3140,6/13/2021 9:30,20.627,,,,,
3141,6/13/2021 10:00,20.603,,,,,
3142,6/13/2021 10:30,20.603,,,,,
3143,6/13/2021 11:00,20.603,,,,,
3144,6/13/2021 11:30,20.603,,,,,
3145,6/13/2021 12:00,20.65,,,,,
3146,6/13/2021 12:30,20.674,,,,,
3147,6/13/2021 13:00,20.698,,,,,
3148,6/13/2021 13:30,20.77,,,,,
3149,6/13/2021 14:00,20.841,,,,,
3150,6/13/2021 14:30,20.913,,,,,
3151,6/13/2021 15:00,20.96,,,,,
3152,6/13/2021 15:30,21.032,,,,,
3153,6/13/2021 16:00,21.127,,,,,
3154,6/13/2021 16:30,21.175,,,,,
3155,6/13/2021 17:00,21.27,,,,,
3156,6/13/2021 17:30,21.27,,,,,
3157,6/13/2021 18:00,21.27,,,,,
3158,6/13/2021 18:30,21.27,,,,,
3159,6/13/2021 19:00,21.27,,,,,
3160,6/13/2021 19:30,21.27,,,,,
3161,6/13/2021 20:00,21.27,,,,,
3162,6/13/2021 20:30,21.27,,,,,
3163,6/13/2021 21:00,21.246,,,,,
3164,6/13/2021 21:30,21.246,,,,,
3165,6/13/2021 22:00,21.223,,,,,
3166,6/13/2021 22:30,21.199,,,,,
3167,6/13/2021 23:00,21.175,,,,,
3168,6/13/2021 23:30,21.127,,,,,
3169,6/14/2021 0:00,21.103,,,,,
3170,6/14/2021 0:30,21.079,,,,,
3171,6/14/2021 1:00,21.032,,,,,
3172,6/14/2021 1:30,20.984,,,,,
3173,6/14/2021 2:00,20.865,,,,,
3174,6/14/2021 2:30,20.793,,,,,
3175,6/14/2021 3:00,20.722,,,,,
3176,6/14/2021 3:30,20.674,,,,,
3177,6/14/2021 4:00,20.627,,,,,
3178,6/14/2021 4:30,20.579,,,,,
3179,6/14/2021 5:00,20.531,,,,,
3180,6/14/2021 5:30,20.484,,,,,
3181,6/14/2021 6:00,20.436,,,,,
3182,6/14/2021 6:30,20.388,,,,,
3183,6/14/2021 7:00,20.365,,,,,
3184,6/14/2021 7:30,20.317,,,,,
3185,6/14/2021 8:00,20.293,,,,,
3186,6/14/2021 8:30,20.269,,,,,
3187,6/14/2021 9:00,20.269,,,,,
3188,6/14/2021 9:30,20.293,,,,,
3189,6/14/2021 10:00,20.317,,,,,
3190,6/14/2021 10:30,20.365,,,,,
3191,6/14/2021 11:00,20.388,,,,,
3192,6/14/2021 11:30,20.627,,,,,
3193,6/14/2021 12:00,20.722,,,,,
3194,6/14/2021 12:30,20.841,,,,,
3195,6/14/2021 13:00,20.913,,,,,
3196,6/14/2021 13:30,21.223,,,,,
3197,6/14/2021 14:00,21.39,,,,,
3198,6/14/2021 14:30,21.413,,,,,
3199,6/14/2021 15:00,21.461,,,,,
3200,6/14/2021 15:30,21.509,,,,,
3201,6/14/2021 16:00,21.7,,,,,
3202,6/14/2021 16:30,21.628,,,,,
3203,6/14/2021 17:00,22.034,,,,,
3204,6/14/2021 17:30,21.819,,,,,
3205,6/14/2021 18:00,21.748,,,,,
3206,6/14/2021 18:30,21.724,,,,,
3207,6/14/2021 19:00,21.748,,,,,
3208,6/14/2021 19:30,21.772,,,,,
3209,6/14/2021 20:00,21.748,,,,,
3210,6/14/2021 20:30,21.724,,,,,
3211,6/14/2021 21:00,21.7,,,,,
3212,6/14/2021 21:30,21.676,,,,,
3213,6/14/2021 22:00,21.652,,,,,
3214,6/14/2021 22:30,21.604,,,,,
3215,6/14/2021 23:00,21.557,,,,,
3216,6/14/2021 23:30,21.509,,,,,
3217,6/15/2021 0:00,21.485,,,,,
3218,6/15/2021 0:30,21.437,,,,,
3219,6/15/2021 1:00,21.39,,,,,
3220,6/15/2021 1:30,21.342,,,,,
3221,6/15/2021 2:00,21.318,,,,,
3222,6/15/2021 2:30,21.27,,,,,
3223,6/15/2021 3:00,21.223,,,,,
3224,6/15/2021 3:30,21.175,,,,,
3225,6/15/2021 4:00,21.127,,,,,
3226,6/15/2021 4:30,21.079,,,,,
3227,6/15/2021 5:00,21.056,,,,,
3228,6/15/2021 5:30,21.008,,,,,
3229,6/15/2021 6:00,20.96,,,,,
3230,6/15/2021 6:30,20.889,,,,,
3231,6/15/2021 7:00,20.841,,,,,
3232,6/15/2021 7:30,20.817,,,,,
3233,6/15/2021 8:00,20.817,,,,,
3234,6/15/2021 8:30,20.841,,,,,
3235,6/15/2021 9:00,20.817,,,,,
3236,6/15/2021 9:30,20.793,,,,,
3237,6/15/2021 10:00,20.793,,,,,
3238,6/15/2021 10:30,20.841,,,,,
3239,6/15/2021 11:00,20.936,,,,,
3240,6/15/2021 11:30,21.008,,,,,
3241,6/15/2021 12:00,21.032,,,,,
3242,6/15/2021 12:30,21.056,,,,,
3243,6/15/2021 13:00,21.103,,,,,
3244,6/15/2021 13:30,21.461,,,,,
3245,6/15/2021 14:00,21.533,,,,,
3246,6/15/2021 14:30,21.413,,,,,
3247,6/15/2021 15:00,21.413,,,,,
3248,6/15/2021 15:30,21.485,,,,,
3249,6/15/2021 16:00,21.557,,,,,
3250,6/15/2021 16:30,21.604,,,,,
3251,6/15/2021 17:00,21.987,,,,,
3252,6/15/2021 17:30,21.557,,,,,
3253,6/15/2021 18:00,21.533,,,,,
3254,6/15/2021 18:30,21.509,,,,,
3255,6/15/2021 19:00,21.461,,,,,
3256,6/15/2021 19:30,21.413,,,,,
3257,6/15/2021 20:00,21.39,,,,,
3258,6/15/2021 20:30,21.366,,,,,
3259,6/15/2021 21:00,21.294,,,,,
3260,6/15/2021 21:30,21.199,,,,,
3261,6/15/2021 22:00,21.127,,,,,
3262,6/15/2021 22:30,21.032,,,,,
3263,6/15/2021 23:00,20.936,,,,,
3264,6/15/2021 23:30,20.841,,,,,
3265,6/16/2021 0:00,20.746,,,,,
3266,6/16/2021 0:30,20.674,,,,,
3267,6/16/2021 1:00,20.579,,,,,
3268,6/16/2021 1:30,20.484,,,,,
3269,6/16/2021 2:00,20.412,,,,,
3270,6/16/2021 2:30,20.293,,,,,
3271,6/16/2021 3:00,20.174,,,,,
3272,6/16/2021 3:30,20.055,,,,,
3273,6/16/2021 4:00,19.936,,,,,
3274,6/16/2021 4:30,19.817,,,,,
3275,6/16/2021 5:00,19.698,,,,,
3276,6/16/2021 5:30,19.579,,,,,
3277,6/16/2021 6:00,19.46,,,,,
3278,6/16/2021 6:30,19.365,,,,,
3279,6/16/2021 7:00,19.27,,,,,
3280,6/16/2021 7:30,19.199,,,,,
3281,6/16/2021 8:00,19.175,,,,,
3282,6/16/2021 8:30,19.199,,,,,
3283,6/16/2021 9:00,19.199,,,,,
3284,6/16/2021 9:30,19.27,,,,,
3285,6/16/2021 10:00,19.341,,,,,
3286,6/16/2021 10:30,19.436,,,,,
3287,6/16/2021 11:00,19.532,,,,,
3288,6/16/2021 11:30,19.651,,,,,
3289,6/16/2021 12:00,19.77,,,,,
3290,6/16/2021 12:30,19.817,,,,,
3291,6/16/2021 13:00,19.936,,,,,
3292,6/16/2021 13:30,20.317,,,,,
3293,6/16/2021 14:00,20.365,,,,,
3294,6/16/2021 14:30,20.341,,,,,
3295,6/16/2021 15:00,20.365,,,,,
3296,6/16/2021 15:30,20.46,,,,,
3297,6/16/2021 16:00,20.746,,,,,
3298,6/16/2021 16:30,20.722,,,,,
3299,6/16/2021 17:00,20.865,,,,,
3300,6/16/2021 17:30,20.746,,,,,
3301,6/16/2021 18:00,20.722,,,,,
3302,6/16/2021 18:30,20.698,,,,,
3303,6/16/2021 19:00,20.698,,,,,
3304,6/16/2021 19:30,20.674,,,,,
3305,6/16/2021 20:00,20.674,,,,,
3306,6/16/2021 20:30,20.65,,,,,
3307,6/16/2021 21:00,20.579,,,,,
3308,6/16/2021 21:30,20.507,,,,,
3309,6/16/2021 22:00,20.436,,,,,
3310,6/16/2021 22:30,20.365,,,,,
3311,6/16/2021 23:00,20.269,,,,,
3312,6/16/2021 23:30,20.174,,,,,
3313,6/17/2021 0:00,20.079,,,,,
3314,6/17/2021 0:30,19.96,,,,,
3315,6/17/2021 1:00,19.841,,,,,
3316,6/17/2021 1:30,19.698,,,,,
3317,6/17/2021 2:00,19.508,,,,,
3318,6/17/2021 2:30,19.341,,,,,
3319,6/17/2021 3:00,19.199,,,,,
3320,6/17/2021 3:30,19.056,,,,,
3321,6/17/2021 4:00,18.913,,,,,
3322,6/17/2021 4:30,18.771,,,,,
3323,6/17/2021 5:00,18.604,,,,,
3324,6/17/2021 5:30,18.461,,,,,
3325,6/17/2021 6:00,18.319,,,,,
3326,6/17/2021 6:30,18.2,,,,,
3327,6/17/2021 7:00,18.105,,,,,
3328,6/17/2021 7:30,18.01,,,,,
3329,6/17/2021 8:00,17.962,,,,,
3330,6/17/2021 8:30,17.938,,,,,
3331,6/17/2021 9:00,17.962,,,,,
3332,6/17/2021 9:30,17.986,,,,,
3333,6/17/2021 10:00,18.057,,,,,
3334,6/17/2021 10:30,18.152,,,,,
3335,6/17/2021 11:00,18.247,,,,,
3336,6/17/2021 11:30,18.366,,,,,
3337,6/17/2021 12:00,18.509,,,,,
3338,6/17/2021 12:30,18.628,,,,,
3339,6/17/2021 13:00,18.699,,,,,
3340,6/17/2021 13:30,19.08,,,,,
3341,6/17/2021 14:00,19.318,,,,,
3342,6/17/2021 14:30,19.27,,,,,
3343,6/17/2021 15:00,19.318,,,,,
3344,6/17/2021 15:30,19.365,,,,,
3345,6/17/2021 16:00,19.627,,,,,
3346,6/17/2021 16:30,19.674,,,,,
3347,6/17/2021 17:00,20.031,,,,,
3348,6/17/2021 17:30,19.841,,,,,
3349,6/17/2021 18:00,19.793,,,,,
3350,6/17/2021 18:30,19.77,,,,,
3351,6/17/2021 19:00,19.77,,,,,
3352,6/17/2021 19:30,19.746,,,,,
3353,6/17/2021 20:00,19.746,,,,,
3354,6/17/2021 20:30,19.722,,,,,
3355,6/17/2021 21:00,19.674,,,,,
3356,6/17/2021 21:30,19.627,,,,,
3357,6/17/2021 22:00,19.555,,,,,
3358,6/17/2021 22:30,19.484,,,,,
3359,6/17/2021 23:00,19.389,,,,,
3360,6/17/2021 23:30,19.294,,,,,
3361,6/18/2021 0:00,19.199,,,,,
3362,6/18/2021 0:30,19.103,,,,,
3363,6/18/2021 1:00,19.008,,,,,
3364,6/18/2021 1:30,18.913,,,,,
3365,6/18/2021 2:00,18.794,,,,,
3366,6/18/2021 2:30,18.699,,,,,
3367,6/18/2021 3:00,18.604,,,,,
3368,6/18/2021 3:30,18.509,,,,,
3369,6/18/2021 4:00,18.414,,,,,
3370,6/18/2021 4:30,18.319,,,,,
3371,6/18/2021 5:00,18.224,,,,,
3372,6/18/2021 5:30,18.129,,,,,
3373,6/18/2021 6:00,18.033,,,,,
3374,6/18/2021 6:30,17.962,,,,,
3375,6/18/2021 7:00,17.891,,,,,
3376,6/18/2021 7:30,17.843,,,,,
3377,6/18/2021 8:00,17.867,,,,,
3378,6/18/2021 8:30,17.915,,,,,
3379,6/18/2021 9:00,17.962,,,,,
3380,6/18/2021 9:30,18.057,,,,,
3381,6/18/2021 10:00,18.152,,,,,
3382,6/18/2021 10:30,18.247,,,,,
3383,6/18/2021 11:00,18.366,,,,,
3384,6/18/2021 11:30,18.509,,,,,
3385,6/18/2021 12:00,18.628,,,,,
3386,6/18/2021 12:30,18.794,,,,,
3387,6/18/2021 13:00,18.889,,,,,
3388,6/18/2021 13:30,19.175,,,,,
3389,6/18/2021 14:00,19.294,,,,,
3390,6/18/2021 14:30,19.341,,,,,
3391,6/18/2021 15:00,19.413,,,,,
3392,6/18/2021 15:30,19.532,,,,,
3393,6/18/2021 16:00,19.793,,,,,
3394,6/18/2021 16:30,19.865,,,,,
3395,6/18/2021 17:00,20.15,,,,,
3396,6/18/2021 17:30,20.055,,,,,
3397,6/18/2021 18:00,20.055,,,,,
3398,6/18/2021 18:30,20.055,,,,,
3399,6/18/2021 19:00,20.079,,,,,
3400,6/18/2021 19:30,20.103,,,,,
3401,6/18/2021 20:00,20.126,,,,,
3402,6/18/2021 20:30,20.15,,,,,
3403,6/18/2021 21:00,20.174,,,,,
3404,6/18/2021 21:30,20.174,,,,,
3405,6/18/2021 22:00,20.198,,,,,
3406,6/18/2021 22:30,20.222,,,,,
3407,6/18/2021 23:00,20.246,,,,,
3408,6/18/2021 23:30,20.269,,,,,
3409,6/19/2021 0:00,20.269,,,,,
3410,6/19/2021 0:30,20.293,,,,,
3411,6/19/2021 1:00,20.293,,,,,
3412,6/19/2021 1:30,20.293,,,,,
3413,6/19/2021 2:00,20.269,,,,,
3414,6/19/2021 2:30,20.246,,,,,
3415,6/19/2021 3:00,20.222,,,,,
3416,6/19/2021 3:30,20.198,,,,,
3417,6/19/2021 4:00,20.174,,,,,
3418,6/19/2021 4:30,20.15,,,,,
3419,6/19/2021 5:00,20.126,,,,,
3420,6/19/2021 5:30,20.103,,,,,
3421,6/19/2021 6:00,20.079,,,,,
3422,6/19/2021 6:30,20.031,,,,,
3423,6/19/2021 7:00,20.031,,,,,
3424,6/19/2021 7:30,20.031,,,,,
3425,6/19/2021 8:00,20.031,,,,,
3426,6/19/2021 8:30,20.055,,,,,
3427,6/19/2021 9:00,20.079,,,,,
3428,6/19/2021 9:30,20.126,,,,,
3429,6/19/2021 10:00,20.174,,,,,
3430,6/19/2021 10:30,20.198,,,,,
3431,6/19/2021 11:00,20.269,,,,,
3432,6/19/2021 11:30,20.317,,,,,
3433,6/19/2021 12:00,20.436,,,,,
3434,6/19/2021 12:30,20.555,,,,,
3435,6/19/2021 13:00,20.603,,,,,
3436,6/19/2021 13:30,20.841,,,,,
3437,6/19/2021 14:00,20.913,,,,,
3438,6/19/2021 14:30,20.96,,,,,
3439,6/19/2021 15:00,21.008,,,,,
3440,6/19/2021 15:30,21.103,,,,,
3441,6/19/2021 16:00,21.223,,,,,
3442,6/19/2021 16:30,21.294,,,,,
3443,6/19/2021 17:00,21.509,,,,,
3444,6/19/2021 17:30,21.485,,,,,
3445,6/19/2021 18:00,21.437,,,,,
3446,6/19/2021 18:30,21.437,,,,,
3447,6/19/2021 19:00,21.437,,,,,
3448,6/19/2021 19:30,21.461,,,,,
3449,6/19/2021 20:00,21.461,,,,,
3450,6/19/2021 20:30,21.485,,,,,
3451,6/19/2021 21:00,21.461,,,,,
3452,6/19/2021 21:30,21.461,,,,,
3453,6/19/2021 22:00,21.485,,,,,
3454,6/19/2021 22:30,21.557,,,,,
3455,6/19/2021 23:00,21.509,,,,,
3456,6/19/2021 23:30,21.509,,,,,
3457,6/20/2021 0:00,21.485,,,,,
3458,6/20/2021 0:30,21.413,,,,,
3459,6/20/2021 1:00,21.366,,,,,
3460,6/20/2021 1:30,21.318,,,,,
3461,6/20/2021 2:00,21.294,,,,,
3462,6/20/2021 2:30,21.246,,,,,
3463,6/20/2021 3:00,21.199,,,,,
3464,6/20/2021 3:30,21.151,,,,,
3465,6/20/2021 4:00,21.079,,,,,
3466,6/20/2021 4:30,21.032,,,,,
3467,6/20/2021 5:00,20.96,,,,,
3468,6/20/2021 5:30,20.913,,,,,
3469,6/20/2021 6:00,20.865,,,,,
3470,6/20/2021 6:30,20.817,,,,,
3471,6/20/2021 7:00,20.77,,,,,
3472,6/20/2021 7:30,20.746,,,,,
3473,6/20/2021 8:00,20.698,,,,,
3474,6/20/2021 8:30,20.674,,,,,
3475,6/20/2021 9:00,20.674,,,,,
