#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10177893, SEN S/N: 10177893)",Coupler Detached (LGR S/N: 10177893),Coupler Attached (LGR S/N: 10177893),Host Connected (LGR S/N: 10177893),Bad Battery (LGR S/N: 10177893),End Of File (LGR S/N: 10177893)
15595,6/27/2022 4:30,21.557,,,,,
15596,6/27/2022 5:00,21.557,,,,,
15597,6/27/2022 5:30,21.533,,,,,
15598,6/27/2022 6:00,21.509,,,,,
15599,6/27/2022 6:30,21.509,,,,,
15600,6/27/2022 7:00,21.485,,,,,
15601,6/27/2022 7:30,21.485,,,,,
15602,6/27/2022 8:00,21.461,,,,,
15603,6/27/2022 8:30,21.461,,,,,
15604,6/27/2022 9:00,21.461,,,,,
15605,6/27/2022 9:30,21.461,,,,,
15606,6/27/2022 10:00,21.461,,,,,
15607,6/27/2022 10:30,21.461,,,,,
15608,6/27/2022 11:00,21.485,,,,,
15609,6/27/2022 11:30,21.509,,,,,
15610,6/27/2022 12:00,21.557,,,,,
15611,6/27/2022 12:30,21.581,,,,,
15612,6/27/2022 13:00,21.628,,,,,
15613,6/27/2022 13:30,21.652,,,,,
15614,6/27/2022 14:00,21.7,,,,,
15615,6/27/2022 14:30,22.202,,,,,
15616,6/27/2022 15:00,22.058,,,,,
15617,6/27/2022 15:30,22.585,,,,,
15618,6/27/2022 16:00,23.064,,,,,
15619,6/27/2022 16:30,23.376,,,,,
15620,6/27/2022 17:00,23.472,,,,,
15621,6/27/2022 17:30,23.521,,,,,
15622,6/27/2022 18:00,23.521,,,,,
15623,6/27/2022 18:30,23.497,,,,,
15624,6/27/2022 19:00,23.472,,,,,
15625,6/27/2022 19:30,23.424,,,,,
15626,6/27/2022 20:00,23.4,,,,,
15627,6/27/2022 20:30,23.352,,,,,
15628,6/27/2022 21:00,23.304,,,,,
15629,6/27/2022 21:30,23.256,,,,,
15630,6/27/2022 22:00,23.208,,,,,
15631,6/27/2022 22:30,23.16,,,,,
15632,6/27/2022 23:00,23.088,,,,,
15633,6/27/2022 23:30,23.016,,,,,
15634,6/28/2022 0:00,22.92,,,,,
15635,6/28/2022 0:30,22.824,,,,,
15636,6/28/2022 1:00,22.729,,,,,
15637,6/28/2022 1:30,22.633,,,,,
15638,6/28/2022 2:00,22.537,,,,,
15639,6/28/2022 2:30,22.417,,,,,
15640,6/28/2022 3:00,22.321,,,,,
15641,6/28/2022 3:30,22.202,,,,,
15642,6/28/2022 4:00,22.082,,,,,
15643,6/28/2022 4:30,21.987,,,,,
15644,6/28/2022 5:00,21.891,,,,,
15645,6/28/2022 5:30,21.772,,,,,
15646,6/28/2022 6:00,21.676,,,,,
15647,6/28/2022 6:30,21.581,,,,,
15648,6/28/2022 7:00,21.485,,,,,
15649,6/28/2022 7:30,21.39,,,,,
15650,6/28/2022 8:00,21.294,,,,,
15651,6/28/2022 8:30,21.223,,,,,
15652,6/28/2022 9:00,21.151,,,,,
15653,6/28/2022 9:30,21.127,,,,,
15654,6/28/2022 10:00,21.079,,,,,
15655,6/28/2022 10:30,21.056,,,,,
15656,6/28/2022 11:00,21.032,,,,,
15657,6/28/2022 11:30,21.032,,,,,
15658,6/28/2022 12:00,21.056,,,,,
15659,6/28/2022 12:30,21.056,,,,,
15660,6/28/2022 13:00,21.079,,,,,
15661,6/28/2022 13:30,21.103,,,,,
15662,6/28/2022 14:00,21.127,,,,,
15663,6/28/2022 14:30,21.175,,,,,
15664,6/28/2022 15:00,21.223,,,,,
15665,6/28/2022 15:30,21.246,,,,,
15666,6/28/2022 16:00,21.294,,,,,
15667,6/28/2022 16:30,21.342,,,,,
15668,6/28/2022 17:00,21.366,,,,,
15669,6/28/2022 17:30,21.413,,,,,
15670,6/28/2022 18:00,21.413,,,,,
15671,6/28/2022 18:30,21.437,,,,,
15672,6/28/2022 19:00,21.437,,,,,
15673,6/28/2022 19:30,21.437,,,,,
15674,6/28/2022 20:00,21.437,,,,,
15675,6/28/2022 20:30,21.437,,,,,
15676,6/28/2022 21:00,21.413,,,,,
15677,6/28/2022 21:30,21.413,,,,,
15678,6/28/2022 22:00,21.39,,,,,
15679,6/28/2022 22:30,21.366,,,,,
15680,6/28/2022 23:00,21.342,,,,,
15681,6/28/2022 23:30,21.318,,,,,
15682,6/29/2022 0:00,21.27,,,,,
15683,6/29/2022 0:30,21.246,,,,,
15684,6/29/2022 1:00,21.223,,,,,
15685,6/29/2022 1:30,21.199,,,,,
15686,6/29/2022 2:00,21.175,,,,,
15687,6/29/2022 2:30,21.175,,,,,
15688,6/29/2022 3:00,21.127,,,,,
15689,6/29/2022 3:30,21.127,,,,,
15690,6/29/2022 4:00,21.079,,,,,
15691,6/29/2022 4:30,21.056,,,,,
15692,6/29/2022 5:00,21.032,,,,,
15693,6/29/2022 5:30,21.008,,,,,
15694,6/29/2022 6:00,20.96,,,,,
15695,6/29/2022 6:30,20.936,,,,,
15696,6/29/2022 7:00,20.913,,,,,
15697,6/29/2022 7:30,20.889,,,,,
15698,6/29/2022 8:00,20.865,,,,,
15699,6/29/2022 8:30,20.841,,,,,
15700,6/29/2022 9:00,20.817,,,,,
15701,6/29/2022 9:30,20.817,,,,,
15702,6/29/2022 10:00,20.817,,,,,
15703,6/29/2022 10:30,20.817,,,,,
15704,6/29/2022 11:00,20.841,,,,,
15705,6/29/2022 11:30,20.841,,,,,
15706,6/29/2022 12:00,20.865,,,,,
15707,6/29/2022 12:30,20.889,,,,,
15708,6/29/2022 13:00,20.913,,,,,
15709,6/29/2022 13:30,20.936,,,,,
15710,6/29/2022 14:00,20.96,,,,,
15711,6/29/2022 14:30,21.008,,,,,
15712,6/29/2022 15:00,21.056,,,,,
15713,6/29/2022 15:30,21.103,,,,,
15714,6/29/2022 16:00,21.175,,,,,
15715,6/29/2022 16:30,21.223,,,,,
15716,6/29/2022 17:00,21.294,,,,,
15717,6/29/2022 17:30,21.366,,,,,
15718,6/29/2022 18:00,21.413,,,,,
15719,6/29/2022 18:30,21.461,,,,,
15720,6/29/2022 19:00,21.485,,,,,
15721,6/29/2022 19:30,21.533,,,,,
15722,6/29/2022 20:00,21.557,,,,,
15723,6/29/2022 20:30,21.581,,,,,
15724,6/29/2022 21:00,21.581,,,,,
15725,6/29/2022 21:30,21.604,,,,,
15726,6/29/2022 22:00,21.604,,,,,
15727,6/29/2022 22:30,21.604,,,,,
15728,6/29/2022 23:00,21.628,,,,,
15729,6/29/2022 23:30,21.628,,,,,
15730,6/30/2022 0:00,21.628,,,,,
15731,6/30/2022 0:30,21.628,,,,,
15732,6/30/2022 1:00,21.604,,,,,
15733,6/30/2022 1:30,21.604,,,,,
15734,6/30/2022 2:00,21.581,,,,,
15735,6/30/2022 2:30,21.557,,,,,
15736,6/30/2022 3:00,21.557,,,,,
15737,6/30/2022 3:30,21.533,,,,,
15738,6/30/2022 4:00,21.509,,,,,
15739,6/30/2022 4:30,21.485,,,,,
15740,6/30/2022 5:00,21.437,,,,,
15741,6/30/2022 5:30,21.413,,,,,
15742,6/30/2022 6:00,21.39,,,,,
15743,6/30/2022 6:30,21.366,,,,,
15744,6/30/2022 7:00,21.318,,,,,
15745,6/30/2022 7:30,21.294,,,,,
15746,6/30/2022 8:00,21.294,,,,,
15747,6/30/2022 8:30,21.27,,,,,
15748,6/30/2022 9:00,21.27,,,,,
15749,6/30/2022 9:30,21.27,,,,,
15750,6/30/2022 10:00,21.27,,,,,
15751,6/30/2022 10:30,21.294,,,,,
15752,6/30/2022 11:00,21.318,,,,,
15753,6/30/2022 11:30,21.342,,,,,
15754,6/30/2022 12:00,21.39,,,,,
15755,6/30/2022 12:30,21.437,,,,,
15756,6/30/2022 13:00,21.485,,,,,
15757,6/30/2022 13:30,21.509,,,,,
15758,6/30/2022 14:00,21.581,,,,,
15759,6/30/2022 14:30,21.652,,,,,
15760,6/30/2022 15:00,21.7,,,,,
15761,6/30/2022 15:30,21.748,,,,,
15762,6/30/2022 16:00,21.795,,,,,
15763,6/30/2022 16:30,21.867,,,,,
15764,6/30/2022 17:00,21.891,,,,,
15765,6/30/2022 17:30,21.963,,,,,
15766,6/30/2022 18:00,21.987,,,,,
15767,6/30/2022 18:30,22.011,,,,,
15768,6/30/2022 19:00,22.034,,,,,
15769,6/30/2022 19:30,22.058,,,,,
15770,6/30/2022 20:00,22.082,,,,,
15771,6/30/2022 20:30,22.106,,,,,
15772,6/30/2022 21:00,22.106,,,,,
15773,6/30/2022 21:30,22.13,,,,,
15774,6/30/2022 22:00,22.13,,,,,
15775,6/30/2022 22:30,22.13,,,,,
15776,6/30/2022 23:00,22.13,,,,,
15777,6/30/2022 23:30,22.106,,,,,
15778,7/1/2022 0:00,22.106,,,,,
15779,7/1/2022 0:30,22.082,,,,,
15780,7/1/2022 1:00,22.082,,,,,
15781,7/1/2022 1:30,22.058,,,,,
15782,7/1/2022 2:00,22.034,,,,,
15783,7/1/2022 2:30,22.034,,,,,
15784,7/1/2022 3:00,22.011,,,,,
15785,7/1/2022 3:30,21.987,,,,,
15786,7/1/2022 4:00,21.963,,,,,
15787,7/1/2022 4:30,21.939,,,,,
15788,7/1/2022 5:00,21.915,,,,,
15789,7/1/2022 5:30,21.891,,,,,
15790,7/1/2022 6:00,21.867,,,,,
15791,7/1/2022 6:30,21.819,,,,,
15792,7/1/2022 7:00,21.795,,,,,
15793,7/1/2022 7:30,21.772,,,,,
15794,7/1/2022 8:00,21.748,,,,,
15795,7/1/2022 8:30,21.724,,,,,
15796,7/1/2022 9:00,21.724,,,,,
15797,7/1/2022 9:30,21.7,,,,,
15798,7/1/2022 10:00,21.724,,,,,
15799,7/1/2022 10:30,21.724,,,,,
15800,7/1/2022 11:00,21.748,,,,,
15801,7/1/2022 11:30,21.772,,,,,
15802,7/1/2022 12:00,21.795,,,,,
15803,7/1/2022 12:30,21.819,,,,,
15804,7/1/2022 13:00,21.867,,,,,
15805,7/1/2022 13:30,21.891,,,,,
15806,7/1/2022 14:00,21.963,,,,,
15807,7/1/2022 14:30,22.034,,,,,
15808,7/1/2022 15:00,22.082,,,,,
15809,7/1/2022 15:30,22.13,,,,,
15810,7/1/2022 16:00,22.202,,,,,
15811,7/1/2022 16:30,22.25,,,,,
15812,7/1/2022 17:00,22.321,,,,,
15813,7/1/2022 17:30,22.369,,,,,
15814,7/1/2022 18:00,22.393,,,,,
15815,7/1/2022 18:30,22.441,,,,,
15816,7/1/2022 19:00,22.465,,,,,
15817,7/1/2022 19:30,22.465,,,,,
15818,7/1/2022 20:00,22.465,,,,,
15819,7/1/2022 20:30,22.465,,,,,
15820,7/1/2022 21:00,22.465,,,,,
15821,7/1/2022 21:30,22.465,,,,,
15822,7/1/2022 22:00,22.441,,,,,
15823,7/1/2022 22:30,22.417,,,,,
15824,7/1/2022 23:00,22.417,,,,,
15825,7/1/2022 23:30,22.393,,,,,
15826,7/2/2022 0:00,22.369,,,,,
15827,7/2/2022 0:30,22.345,,,,,
15828,7/2/2022 1:00,22.321,,,,,
15829,7/2/2022 1:30,22.298,,,,,
15830,7/2/2022 2:00,22.274,,,,,
15831,7/2/2022 2:30,22.25,,,,,
15832,7/2/2022 3:00,22.202,,,,,
15833,7/2/2022 3:30,22.178,,,,,
15834,7/2/2022 4:00,22.154,,,,,
15835,7/2/2022 4:30,22.13,,,,,
15836,7/2/2022 5:00,22.106,,,,,
15837,7/2/2022 5:30,22.082,,,,,
15838,7/2/2022 6:00,22.058,,,,,
15839,7/2/2022 6:30,22.034,,,,,
15840,7/2/2022 7:00,22.011,,,,,
15841,7/2/2022 7:30,21.987,,,,,
15842,7/2/2022 8:00,21.963,,,,,
15843,7/2/2022 8:30,21.939,,,,,
15844,7/2/2022 9:00,21.939,,,,,
15845,7/2/2022 9:30,21.939,,,,,
15846,7/2/2022 10:00,21.915,,,,,
15847,7/2/2022 10:30,21.915,,,,,
15848,7/2/2022 11:00,21.939,,,,,
15849,7/2/2022 11:30,21.963,,,,,
15850,7/2/2022 12:00,21.987,,,,,
15851,7/2/2022 12:30,22.011,,,,,
15852,7/2/2022 13:00,22.058,,,,,
15853,7/2/2022 13:30,22.082,,,,,
15854,7/2/2022 14:00,22.154,,,,,
15855,7/2/2022 14:30,22.226,,,,,
15856,7/2/2022 15:00,22.274,,,,,
15857,7/2/2022 15:30,22.298,,,,,
15858,7/2/2022 16:00,22.345,,,,,
15859,7/2/2022 16:30,22.393,,,,,
15860,7/2/2022 17:00,22.441,,,,,
15861,7/2/2022 17:30,22.489,,,,,
15862,7/2/2022 18:00,22.513,,,,,
15863,7/2/2022 18:30,22.537,,,,,
15864,7/2/2022 19:00,22.561,,,,,
15865,7/2/2022 19:30,22.585,,,,,
15866,7/2/2022 20:00,22.585,,,,,
15867,7/2/2022 20:30,22.609,,,,,
15868,7/2/2022 21:00,22.609,,,,,
15869,7/2/2022 21:30,22.633,,,,,
15870,7/2/2022 22:00,22.633,,,,,
15871,7/2/2022 22:30,22.633,,,,,
15872,7/2/2022 23:00,22.633,,,,,
15873,7/2/2022 23:30,22.609,,,,,
15874,7/3/2022 0:00,22.513,,,,,
15875,7/3/2022 0:30,22.393,,,,,
15876,7/3/2022 1:00,22.321,,,,,
15877,7/3/2022 1:30,22.274,,,,,
15878,7/3/2022 2:00,22.25,,,,,
15879,7/3/2022 2:30,22.202,,,,,
15880,7/3/2022 3:00,22.178,,,,,
15881,7/3/2022 3:30,22.154,,,,,
15882,7/3/2022 4:00,22.13,,,,,
15883,7/3/2022 4:30,22.082,,,,,
15884,7/3/2022 5:00,22.058,,,,,
15885,7/3/2022 5:30,22.034,,,,,
15886,7/3/2022 6:00,22.011,,,,,
15887,7/3/2022 6:30,21.963,,,,,
15888,7/3/2022 7:00,21.939,,,,,
15889,7/3/2022 7:30,21.915,,,,,
15890,7/3/2022 8:00,21.891,,,,,
15891,7/3/2022 8:30,21.867,,,,,
15892,7/3/2022 9:00,21.867,,,,,
15893,7/3/2022 9:30,21.867,,,,,
15894,7/3/2022 10:00,21.867,,,,,
15895,7/3/2022 10:30,21.891,,,,,
15896,7/3/2022 11:00,21.939,,,,,
15897,7/3/2022 11:30,22.082,,,,,
15898,7/3/2022 12:00,22.393,,,,,
15899,7/3/2022 12:30,22.681,,,,,
15900,7/3/2022 13:00,22.92,,,,,
15901,7/3/2022 13:30,23.136,,,,,
15902,7/3/2022 14:00,23.328,,,,,
15903,7/3/2022 14:30,23.472,,,,,
15904,7/3/2022 15:00,23.593,,,,,
15905,7/3/2022 15:30,23.761,,,,,
15906,7/3/2022 16:00,23.833,,,,,
15907,7/3/2022 16:30,23.93,,,,,
15908,7/3/2022 17:00,23.954,,,,,
15909,7/3/2022 17:30,24.026,,,,,
15910,7/3/2022 18:00,24.05,,,,,
15911,7/3/2022 18:30,24.074,,,,,
15912,7/3/2022 19:00,24.098,,,,,
15913,7/3/2022 19:30,24.146,,,,,
15914,7/3/2022 20:00,24.195,,,,,
15915,7/3/2022 20:30,24.195,,,,,
15916,7/3/2022 21:00,24.219,,,,,
15917,7/3/2022 21:30,24.219,,,,,
15918,7/3/2022 22:00,24.219,,,,,
15919,7/3/2022 22:30,24.219,,,,,
15920,7/3/2022 23:00,24.219,,,,,
15921,7/3/2022 23:30,24.195,,,,,
15922,7/4/2022 0:00,24.146,,,,,
15923,7/4/2022 0:30,24.098,,,,,
15924,7/4/2022 1:00,24.05,,,,,
15925,7/4/2022 1:30,24.026,,,,,
15926,7/4/2022 2:00,23.978,,,,,
15927,7/4/2022 2:30,23.93,,,,,
15928,7/4/2022 3:00,23.881,,,,,
15929,7/4/2022 3:30,23.833,,,,,
15930,7/4/2022 4:00,23.761,,,,,
15931,7/4/2022 4:30,23.713,,,,,
15932,7/4/2022 5:00,23.617,,,,,
15933,7/4/2022 5:30,23.521,,,,,
15934,7/4/2022 6:00,23.448,,,,,
15935,7/4/2022 6:30,23.352,,,,,
15936,7/4/2022 7:00,23.28,,,,,
15937,7/4/2022 7:30,23.184,,,,,
15938,7/4/2022 8:00,23.112,,,,,
15939,7/4/2022 8:30,23.04,,,,,
15940,7/4/2022 9:00,22.992,,,,,
15941,7/4/2022 9:30,22.944,,,,,
15942,7/4/2022 10:00,22.92,,,,,
15943,7/4/2022 10:30,22.92,,,,,
15944,7/4/2022 11:00,22.92,,,,,
15945,7/4/2022 11:30,22.92,,,,,
15946,7/4/2022 12:00,22.92,,,,,
15947,7/4/2022 12:30,22.944,,,,,
15948,7/4/2022 13:00,22.968,,,,,
15949,7/4/2022 13:30,23.016,,,,,
15950,7/4/2022 14:00,23.064,,,,,
15951,7/4/2022 14:30,23.112,,,,,
15952,7/4/2022 15:00,23.184,,,,,
15953,7/4/2022 15:30,23.232,,,,,
15954,7/4/2022 16:00,23.28,,,,,
15955,7/4/2022 16:30,23.352,,,,,
15956,7/4/2022 17:00,23.4,,,,,
15957,7/4/2022 17:30,23.424,,,,,
15958,7/4/2022 18:00,23.448,,,,,
15959,7/4/2022 18:30,23.472,,,,,
15960,7/4/2022 19:00,23.497,,,,,
15961,7/4/2022 19:30,23.521,,,,,
15962,7/4/2022 20:00,23.545,,,,,
15963,7/4/2022 20:30,23.569,,,,,
15964,7/4/2022 21:00,23.569,,,,,
15965,7/4/2022 21:30,23.569,,,,,
15966,7/4/2022 22:00,23.569,,,,,
15967,7/4/2022 22:30,23.569,,,,,
15968,7/4/2022 23:00,23.545,,,,,
15969,7/4/2022 23:30,23.545,,,,,
15970,7/5/2022 0:00,23.521,,,,,
15971,7/5/2022 0:30,23.521,,,,,
15972,7/5/2022 1:00,23.497,,,,,
15973,7/5/2022 1:30,23.472,,,,,
15974,7/5/2022 2:00,23.424,,,,,
15975,7/5/2022 2:30,23.4,,,,,
15976,7/5/2022 3:00,23.376,,,,,
15977,7/5/2022 3:30,23.376,,,,,
15978,7/5/2022 4:00,23.352,,,,,
15979,7/5/2022 4:30,23.328,,,,,
15980,7/5/2022 5:00,23.304,,,,,
15981,7/5/2022 5:30,23.28,,,,,
15982,7/5/2022 6:00,23.256,,,,,
15983,7/5/2022 6:30,23.232,,,,,
15984,7/5/2022 7:00,23.208,,,,,
15985,7/5/2022 7:30,23.16,,,,,
15986,7/5/2022 8:00,23.136,,,,,
15987,7/5/2022 8:30,23.112,,,,,
15988,7/5/2022 9:00,23.088,,,,,
15989,7/5/2022 9:30,23.064,,,,,
15990,7/5/2022 10:00,23.064,,,,,
15991,7/5/2022 10:30,23.064,,,,,
15992,7/5/2022 11:00,23.064,,,,,
15993,7/5/2022 11:30,23.088,,,,,
15994,7/5/2022 12:00,23.112,,,,,
15995,7/5/2022 12:30,23.16,,,,,
15996,7/5/2022 13:00,23.184,,,,,
15997,7/5/2022 13:30,23.232,,,,,
15998,7/5/2022 14:00,23.304,,,,,
15999,7/5/2022 14:30,23.376,,,,,
16000,7/5/2022 15:00,23.424,,,,,
16001,7/5/2022 15:30,23.497,,,,,
16002,7/5/2022 16:00,23.545,,,,,
16003,7/5/2022 16:30,23.593,,,,,
16004,7/5/2022 17:00,23.641,,,,,
16005,7/5/2022 17:30,23.665,,,,,
16006,7/5/2022 18:00,23.689,,,,,
16007,7/5/2022 18:30,23.689,,,,,
16008,7/5/2022 19:00,24.098,,,,,
16009,7/5/2022 19:30,24.484,,,,,
16010,7/5/2022 20:00,24.581,,,,,
16011,7/5/2022 20:30,24.629,,,,,
16012,7/5/2022 21:00,24.532,,,,,
16013,7/5/2022 21:30,24.508,,,,,
16014,7/5/2022 22:00,24.412,,,,,
16015,7/5/2022 22:30,24.291,,,,,
16016,7/5/2022 23:00,24.195,,,,,
16017,7/5/2022 23:30,24.098,,,,,
16018,7/6/2022 0:00,24.026,,,,,
16019,7/6/2022 0:30,23.954,,,,,
16020,7/6/2022 1:00,23.857,,,,,
16021,7/6/2022 1:30,23.809,,,,,
16022,7/6/2022 2:00,23.737,,,,,
16023,7/6/2022 2:30,23.665,,,,,
16024,7/6/2022 3:00,23.593,,,,,
16025,7/6/2022 3:30,23.521,,,,,
16026,7/6/2022 4:00,23.472,,,,,
16027,7/6/2022 4:30,23.4,,,,,
16028,7/6/2022 5:00,23.328,,,,,
16029,7/6/2022 5:30,23.28,,,,,
16030,7/6/2022 6:00,23.208,,,,,
16031,7/6/2022 6:30,23.16,,,,,
16032,7/6/2022 7:00,23.088,,,,,
16033,7/6/2022 7:30,23.04,,,,,
16034,7/6/2022 8:00,22.992,,,,,
16035,7/6/2022 8:30,22.944,,,,,
16036,7/6/2022 9:00,22.92,,,,,
16037,7/6/2022 9:30,22.896,,,,,
16038,7/6/2022 10:00,22.896,,,,,
16039,7/6/2022 10:30,22.896,,,,,
16040,7/6/2022 11:00,22.896,,,,,
16041,7/6/2022 11:30,22.92,,,,,
16042,7/6/2022 12:00,22.968,,,,,
16043,7/6/2022 12:30,23.016,,,,,
16044,7/6/2022 13:00,23.064,,,,,
16045,7/6/2022 13:30,23.112,,,,,
16046,7/6/2022 14:00,23.208,,,,,
16047,7/6/2022 14:30,23.304,,,,,
16048,7/6/2022 15:00,23.376,,,,,
16049,7/6/2022 15:30,23.448,,,,,
16050,7/6/2022 16:00,23.497,,,,,
16051,7/6/2022 16:30,23.569,,,,,
16052,7/6/2022 17:00,23.593,,,,,
16053,7/6/2022 17:30,23.641,,,,,
16054,7/6/2022 18:00,23.665,,,,,
16055,7/6/2022 18:30,23.689,,,,,
16056,7/6/2022 19:00,23.713,,,,,
16057,7/6/2022 19:30,23.713,,,,,
16058,7/6/2022 20:00,23.737,,,,,
16059,7/6/2022 20:30,23.737,,,,,
16060,7/6/2022 21:00,23.713,,,,,
16061,7/6/2022 21:30,23.713,,,,,
16062,7/6/2022 22:00,23.713,,,,,
16063,7/6/2022 22:30,23.689,,,,,
16064,7/6/2022 23:00,23.665,,,,,
16065,7/6/2022 23:30,23.641,,,,,
16066,7/7/2022 0:00,23.617,,,,,
16067,7/7/2022 0:30,23.593,,,,,
16068,7/7/2022 1:00,23.569,,,,,
16069,7/7/2022 1:30,23.521,,,,,
16070,7/7/2022 2:00,23.497,,,,,
16071,7/7/2022 2:30,23.472,,,,,
16072,7/7/2022 3:00,23.424,,,,,
16073,7/7/2022 3:30,23.4,,,,,
16074,7/7/2022 4:00,23.376,,,,,
16075,7/7/2022 4:30,23.328,,,,,
16076,7/7/2022 5:00,23.304,,,,,
16077,7/7/2022 5:30,23.28,,,,,
16078,7/7/2022 6:00,23.232,,,,,
16079,7/7/2022 6:30,23.208,,,,,
16080,7/7/2022 7:00,23.184,,,,,
16081,7/7/2022 7:30,23.136,,,,,
16082,7/7/2022 8:00,23.112,,,,,
16083,7/7/2022 8:30,23.088,,,,,
16084,7/7/2022 9:00,23.064,,,,,
16085,7/7/2022 9:30,23.064,,,,,
16086,7/7/2022 10:00,23.064,,,,,
16087,7/7/2022 10:30,23.064,,,,,
16088,7/7/2022 11:00,23.064,,,,,
16089,7/7/2022 11:30,23.088,,,,,
16090,7/7/2022 12:00,23.136,,,,,
16091,7/7/2022 12:30,23.16,,,,,
16092,7/7/2022 13:00,23.208,,,,,
16093,7/7/2022 13:30,23.256,,,,,
16094,7/7/2022 14:00,23.328,,,,,
16095,7/7/2022 14:30,23.4,,,,,
16096,7/7/2022 15:00,23.472,,,,,
16097,7/7/2022 15:30,23.545,,,,,
16098,7/7/2022 16:00,23.617,,,,,
16099,7/7/2022 16:30,23.665,,,,,
16100,7/7/2022 17:00,23.713,,,,,
16101,7/7/2022 17:30,23.761,,,,,
16102,7/7/2022 18:00,23.785,,,,,
16103,7/7/2022 18:30,23.809,,,,,
16104,7/7/2022 19:00,23.833,,,,,
16105,7/7/2022 19:30,23.833,,,,,
16106,7/7/2022 20:00,23.857,,,,,
16107,7/7/2022 20:30,23.857,,,,,
16108,7/7/2022 21:00,23.857,,,,,
16109,7/7/2022 21:30,23.857,,,,,
16110,7/7/2022 22:00,23.857,,,,,
16111,7/7/2022 22:30,23.857,,,,,
16112,7/7/2022 23:00,23.833,,,,,
16113,7/7/2022 23:30,23.809,,,,,
16114,7/8/2022 0:00,23.809,,,,,
16115,7/8/2022 0:30,23.785,,,,,
16116,7/8/2022 1:00,23.761,,,,,
16117,7/8/2022 1:30,23.737,,,,,
16118,7/8/2022 2:00,23.713,,,,,
16119,7/8/2022 2:30,23.689,,,,,
16120,7/8/2022 3:00,23.665,,,,,
16121,7/8/2022 3:30,23.641,,,,,
16122,7/8/2022 4:00,23.617,,,,,
16123,7/8/2022 4:30,23.569,,,,,
16124,7/8/2022 5:00,23.545,,,,,
16125,7/8/2022 5:30,23.521,,,,,
16126,7/8/2022 6:00,23.497,,,,,
16127,7/8/2022 6:30,23.448,,,,,
16128,7/8/2022 7:00,23.424,,,,,
16129,7/8/2022 7:30,23.4,,,,,
16130,7/8/2022 8:00,23.376,,,,,
16131,7/8/2022 8:30,23.352,,,,,
16132,7/8/2022 9:00,23.328,,,,,
16133,7/8/2022 9:30,23.328,,,,,
16134,7/8/2022 10:00,23.304,,,,,
16135,7/8/2022 10:30,23.304,,,,,
16136,7/8/2022 11:00,23.28,,,,,
16137,7/8/2022 11:30,23.28,,,,,
16138,7/8/2022 12:00,23.28,,,,,
16139,7/8/2022 12:30,23.28,,,,,
16140,7/8/2022 13:00,23.28,,,,,
16141,7/8/2022 13:30,23.304,,,,,
16142,7/8/2022 14:00,23.304,,,,,
16143,7/8/2022 14:30,23.328,,,,,
16144,7/8/2022 15:00,23.352,,,,,
16145,7/8/2022 15:30,23.376,,,,,
16146,7/8/2022 16:00,23.4,,,,,
16147,7/8/2022 16:30,23.424,,,,,
16148,7/8/2022 17:00,23.448,,,,,
16149,7/8/2022 17:30,23.448,,,,,
16150,7/8/2022 18:00,23.448,,,,,
16151,7/8/2022 18:30,23.472,,,,,
16152,7/8/2022 19:00,23.472,,,,,
16153,7/8/2022 19:30,23.472,,,,,
16154,7/8/2022 20:00,23.472,,,,,
16155,7/8/2022 20:30,23.472,,,,,
16156,7/8/2022 21:00,23.472,,,,,
16157,7/8/2022 21:30,23.448,,,,,
16158,7/8/2022 22:00,23.448,,,,,
16159,7/8/2022 22:30,23.424,,,,,
16160,7/8/2022 23:00,23.424,,,,,
16161,7/8/2022 23:30,23.376,,,,,
16162,7/9/2022 0:00,23.545,,,,,
16163,7/9/2022 0:30,23.689,,,,,
16164,7/9/2022 1:00,23.761,,,,,
16165,7/9/2022 1:30,23.785,,,,,
16166,7/9/2022 2:00,23.785,,,,,
16167,7/9/2022 2:30,23.737,,,,,
16168,7/9/2022 3:00,23.713,,,,,
16169,7/9/2022 3:30,23.665,,,,,
16170,7/9/2022 4:00,23.641,,,,,
16171,7/9/2022 4:30,23.593,,,,,
16172,7/9/2022 5:00,23.545,,,,,
16173,7/9/2022 5:30,23.497,,,,,
16174,7/9/2022 6:00,23.448,,,,,
16175,7/9/2022 6:30,23.4,,,,,
16176,7/9/2022 7:00,23.376,,,,,
16177,7/9/2022 7:30,23.328,,,,,
16178,7/9/2022 8:00,23.28,,,,,
16179,7/9/2022 8:30,23.232,,,,,
16180,7/9/2022 9:00,23.208,,,,,
16181,7/9/2022 9:30,23.184,,,,,
16182,7/9/2022 10:00,23.184,,,,,
16183,7/9/2022 10:30,23.184,,,,,
16184,7/9/2022 11:00,23.184,,,,,
16185,7/9/2022 11:30,23.184,,,,,
16186,7/9/2022 12:00,23.184,,,,,
16187,7/9/2022 12:30,23.208,,,,,
16188,7/9/2022 13:00,23.232,,,,,
16189,7/9/2022 13:30,23.28,,,,,
16190,7/9/2022 14:00,23.328,,,,,
16191,7/9/2022 14:30,23.4,,,,,
16192,7/9/2022 15:00,23.472,,,,,
16193,7/9/2022 15:30,23.497,,,,,
16194,7/9/2022 16:00,23.545,,,,,
16195,7/9/2022 16:30,23.569,,,,,
16196,7/9/2022 17:00,23.593,,,,,
